ID,Date,Element,Data_Value
CA006119500,2013-06-26,TMIN,151
CA006119500,2013-06-26,TMAX,252
CA006114979,2015-01-19,TMAX,-55
CA006114979,2015-01-19,TMIN,-110
CA006127890,2008-06-17,TMIN,95
CA006127890,2008-06-17,TMAX,140
CA006114979,2009-09-22,TMIN,195
CA006114979,2009-09-22,TMAX,260
CA006111467,2006-12-03,TMIN,-50
CA006116679,2006-08-18,TMIN,115
CA006128206,2005-01-26,TMAX,-100
CA006119274,2005-06-11,TMIN,215
CA006128206,2005-01-26,TMIN,-130
CA006111467,2008-08-23,TMAX,305
CA006119274,2006-05-23,TMIN,15
CA006119274,2006-05-23,TMAX,180
CA006114979,2008-05-22,TMAX,125
CA006127890,2007-01-17,TMIN,-115
CA006127890,2007-01-17,TMAX,-25
CA006116679,2005-06-04,TMAX,220
CA006119500,2008-11-18,TMAX,-29
CA006114979,2009-08-07,TMAX,235
CA006116679,2005-06-04,TMIN,110
CA006127890,2005-08-19,TMAX,240
CA006119500,2011-06-27,TMAX,231
CA006127890,2005-08-19,TMIN,165
CA006119500,2009-01-21,TMIN,-166
CA006114979,2007-04-06,TMIN,-110
CA006114979,2013-05-18,TMIN,50
CA006114979,2013-05-18,TMAX,215
CA006114979,2007-04-06,TMAX,-60
CA006127890,2010-07-18,TMAX,240
CA006119500,2005-06-03,TMAX,259
CA006116679,2012-02-22,TMAX,10
CA006116679,2012-02-22,TMIN,-30
CA006127890,2010-03-02,TMIN,-80
CA006116132,2006-11-04,TMAX,80
CA006119500,2013-01-23,TMIN,-222
CA006119500,2013-01-23,TMAX,-102
CA006147229,2006-03-23,TMIN,-40
CA006119500,2007-07-09,TMIN,180
CA006128206,2005-11-03,TMIN,40
CA006128206,2005-11-03,TMAX,160
CA006119500,2013-06-05,TMAX,161
CA006119500,2013-06-05,TMIN,50
CA006119500,2007-07-09,TMAX,237
CA006147229,2006-03-23,TMAX,20
CA006111467,2006-06-25,TMAX,255
CA006111467,2006-06-25,TMIN,75
CA006111467,2009-06-28,TMAX,245
CA006128206,2005-02-08,TMIN,-30
CA006128206,2005-02-08,TMAX,0
CA006116132,2006-11-04,TMIN,-15
CA006111467,2011-02-15,TMIN,-200
CA006127890,2010-03-02,TMAX,0
CA006119274,2005-01-30,TMIN,-100
CA006114979,2011-10-15,TMIN,60
CA006147229,2006-11-06,TMAX,140
CA006111467,2011-02-22,TMAX,-50
CA006128206,2005-06-05,TMAX,330
CA006147229,2006-11-06,TMIN,30
CA006111467,2011-02-22,TMIN,-190
CA006128206,2005-06-05,TMIN,150
CA006111467,2009-09-13,TMIN,100
CA006114979,2012-12-29,TMAX,-40
CA006119500,2008-04-29,TMAX,48
CA006119500,2008-04-29,TMIN,-8
CA006114979,2012-12-29,TMIN,-80
CA006127890,2009-02-13,TMAX,-35
CA006127890,2009-02-13,TMIN,-80
CA006116679,2011-11-26,TMIN,50
CA006116679,2011-11-26,TMAX,105
CA006111467,2009-09-13,TMAX,215
CA006119274,2005-01-30,TMAX,-30
CA006111467,2005-07-20,TMAX,295
CA006128206,2005-03-14,TMAX,0
CA006119500,2009-10-28,TMAX,112
CA006114979,2010-05-07,TMIN,15
CA006119500,2014-06-29,TMAX,309
CA006119500,2014-10-05,TMIN,58
CA006119500,2014-06-29,TMIN,193
CA006116679,2006-07-31,TMIN,175
CA006127890,2005-01-16,TMAX,-75
CA006119500,2014-10-05,TMAX,101
CA006114979,2010-05-07,TMAX,125
CA006127890,2005-01-16,TMIN,-100
CA006116679,2006-07-31,TMAX,310
CA006114979,2015-12-04,TMAX,30
CA006127890,2008-06-01,TMAX,155
CA006127890,2008-06-01,TMIN,80
CA006111467,2009-11-18,TMIN,-25
CA006127890,2009-05-22,TMIN,75
CA006111467,2009-11-18,TMAX,135
CA006119500,2012-04-17,TMAX,30
CA006116679,2005-08-19,TMAX,220
CA006111467,2011-02-15,TMAX,-10
CA006116679,2005-08-19,TMIN,150
CA006114979,2008-05-23,TMIN,0
CA006114979,2014-06-19,TMIN,120
CA006128206,2005-03-14,TMIN,-150
CA006119500,2009-10-28,TMIN,44
CA006127890,2010-04-21,TMAX,105
CA006119500,2012-12-26,TMIN,-54
CA006119500,2007-12-03,TMIN,-73
CA006114979,2008-05-27,TMIN,25
CA006111467,2007-10-16,TMAX,160
CA006111467,2007-10-16,TMIN,65
CA006114979,2015-12-04,TMIN,5
CA006119274,2005-08-23,TMAX,230
CA006119500,2007-12-03,TMAX,19
CA006127890,2010-04-21,TMIN,0
CA006114979,2008-05-27,TMAX,90
CA006111467,2013-05-19,TMAX,265
CA006111467,2013-05-19,TMIN,130
CA006114979,2008-05-23,TMAX,155
CA006119500,2012-12-26,TMAX,-29
CA006119500,2007-09-23,TMIN,60
CA006119500,2007-09-23,TMAX,218
CA006119500,2008-08-27,TMIN,79
CA006119500,2011-03-15,TMIN,-108
CA006119500,2014-06-25,TMAX,202
CA006147229,2005-04-22,TMIN,-5
CA006119500,2011-03-15,TMAX,39
CA006119274,2006-02-27,TMIN,-145
CA006114979,2013-09-06,TMIN,10
CA006114979,2013-09-06,TMAX,210
CA006127890,2005-12-17,TMAX,-10
CA006111467,2005-09-10,TMIN,65
CA006111467,2005-09-10,TMAX,240
CA006116679,2012-04-17,TMAX,35
CA006116679,2012-04-17,TMIN,-25
CA006119500,2008-01-17,TMIN,-30
CA006119500,2011-11-26,TMIN,96
CA006119500,2011-11-26,TMAX,146
CA006114979,2015-07-24,TMAX,275
CA006114979,2015-07-24,TMIN,70
CA006114979,2006-10-15,TMAX,90
CA006127890,2005-12-17,TMIN,-25
CA006114979,2006-10-15,TMIN,10
CA006116679,2011-08-10,TMAX,190
CA006119500,2007-08-28,TMIN,129
CA006119500,2013-05-19,TMAX,218
CA006119500,2013-05-19,TMIN,95
CA006116132,2006-10-18,TMAX,150
CA006116132,2006-10-18,TMIN,90
CA006128206,2005-11-26,TMAX,0
CA006128206,2005-11-26,TMIN,-70
CA006116679,2011-08-10,TMIN,110
CA006114979,2008-05-04,TMIN,10
CA006114979,2008-05-04,TMAX,115
CA006119500,2011-09-08,TMIN,106
CA006119500,2011-09-08,TMAX,208
CA006127890,2008-04-20,TMAX,280
CA006127890,2008-04-20,TMIN,105
CA006147229,2006-08-18,TMIN,145
CA006147229,2006-08-18,TMAX,280
CA006147229,2005-04-22,TMAX,125
CA006114979,2006-08-25,TMIN,140
CA006111467,2006-02-14,TMIN,-60
CA006119500,2008-01-17,TMAX,19
CA006114979,2013-03-16,TMIN,-95
CA006116679,2013-06-26,TMAX,280
CA006119500,2014-06-25,TMIN,139
CA006114979,2013-02-12,TMAX,-25
CA006114979,2013-02-12,TMIN,-35
CA006116679,2006-04-05,TMIN,-65
CA006147229,2006-03-16,TMAX,0
CA006116679,2006-04-05,TMAX,0
CA006127890,2008-02-22,TMAX,-10
CA006119274,2005-01-28,TMAX,-50
CA006119500,2006-08-01,TMAX,332
CA006127890,2005-11-11,TMIN,30
CA006127890,2008-02-22,TMIN,-150
CA006119500,2006-08-01,TMIN,245
CA006127890,2010-08-02,TMAX,260
CA006111467,2012-12-26,TMIN,-70
CA006119274,2005-01-28,TMIN,-220
CA006119500,2008-08-27,TMAX,239
CA006116679,2013-06-26,TMIN,150
CA006114979,2014-12-03,TMAX,-5
CA006114979,2014-12-03,TMIN,-45
CA006111467,2008-09-30,TMIN,105
CA006111467,2007-11-17,TMAX,35
CA006114979,2013-03-16,TMAX,-40
CA006111467,2006-02-14,TMAX,10
CA006119274,2006-02-27,TMAX,-35
CA006111467,2007-11-17,TMIN,-65
CA006114979,2011-10-15,TMAX,80
CA006127890,2006-12-28,TMIN,-15
CA006127890,2006-12-28,TMAX,40
CA006114979,2005-01-25,TMIN,-110
CA006127890,2006-04-16,TMIN,5
CA006119274,2005-04-09,TMIN,-20
CA006119500,2005-05-31,TMIN,73
CA006119500,2005-05-31,TMAX,203
CA006111467,2005-07-20,TMIN,90
CA006127890,2006-04-16,TMAX,110
CA006147229,2006-03-16,TMIN,-85
CA006111467,2008-09-30,TMAX,160
CA006127890,2010-08-02,TMIN,170
CA006119274,2005-04-09,TMAX,170
CA006116679,2005-03-13,TMIN,-180
CA006114979,2011-04-14,TMAX,60
CA006111467,2009-06-25,TMIN,165
CA006114979,2013-03-09,TMIN,-80
CA006114979,2013-03-09,TMAX,60
CA006116679,2012-06-13,TMAX,160
CA006119274,2006-05-25,TMIN,145
CA006111467,2007-09-09,TMIN,105
CA006111467,2009-12-05,TMAX,-10
CA006111467,2009-12-05,TMIN,-40
CA006116679,2012-06-13,TMIN,45
CA006119500,2005-12-18,TMAX,-21
CA006116679,2006-04-23,TMIN,50
CA006119500,2005-12-18,TMIN,-60
CA006114979,2007-10-09,TMAX,190
CA006116679,2013-01-25,TMIN,-230
CA006127890,2005-04-15,TMAX,175
CA006119500,2012-06-12,TMAX,211
CA006111467,2007-06-21,TMIN,115
CA006147229,2005-06-21,TMAX,225
CA006111467,2007-09-09,TMAX,240
CA006114979,2013-09-17,TMIN,-10
CA006119500,2008-06-25,TMIN,148
CA006114979,2013-09-17,TMAX,185
CA006119500,2011-09-13,TMIN,108
CA006114979,2013-06-29,TMAX,200
CA006119500,2007-09-30,TMIN,125
CA006119500,2008-06-25,TMAX,261
CA006114979,2013-06-29,TMIN,145
CA006116679,2005-09-10,TMIN,80
CA006119500,2013-08-21,TMAX,292
CA006116679,2005-09-10,TMAX,230
CA006114979,2012-11-15,TMAX,50
CA006114979,2012-11-15,TMIN,-45
CA006114979,2007-09-04,TMIN,150
CA006114979,2007-09-04,TMAX,280
CA006114979,2010-10-23,TMIN,20
CA006127890,2005-01-25,TMAX,-55
CA006127890,2005-01-25,TMIN,-100
CA006114979,2010-10-23,TMAX,155
CA006119500,2013-05-07,TMIN,55
CA006119274,2006-05-25,TMAX,250
CA006119500,2011-09-13,TMAX,221
CA006114979,2007-10-09,TMIN,160
CA006116679,2006-04-23,TMAX,75
CA006116132,2005-05-09,TMAX,260
CA006111467,2013-05-02,TMAX,265
CA006128206,2005-04-10,TMIN,-10
CA006128206,2005-12-02,TMIN,-45
CA006114979,2013-06-25,TMIN,180
CA006114979,2013-06-25,TMAX,250
CA006116679,2013-01-26,TMAX,-60
CA006116679,2013-01-26,TMIN,-170
CA006111467,2011-09-13,TMAX,210
CA006111467,2011-09-13,TMIN,145
CA006111467,2013-02-11,TMIN,-10
CA006114979,2009-03-16,TMIN,-50
CA006119500,2006-11-29,TMIN,96
CA006127890,2005-04-15,TMIN,20
CA006119500,2014-08-24,TMAX,251
CA006119500,2012-01-21,TMAX,-44
CA006119500,2014-08-24,TMIN,131
CA006114979,2014-03-21,TMAX,30
CA006119500,2010-12-12,TMAX,20
CA006114979,2014-03-21,TMIN,-75
CA006116132,2005-05-09,TMIN,45
CA006119500,2010-12-12,TMIN,-108
CA006116679,2006-04-15,TMAX,100
CA006116679,2013-01-25,TMAX,-110
CA006111467,2007-05-22,TMAX,250
CA006114979,2014-12-14,TMAX,15
CA006114979,2014-12-14,TMIN,0
CA006128206,2005-04-10,TMAX,180
CA006111467,2007-06-21,TMAX,200
CA006114979,2013-11-06,TMIN,80
CA006128206,2006-08-25,TMAX,170
CA006127890,2006-12-31,TMAX,95
CA006127890,2006-12-31,TMIN,-35
CA006119500,2014-01-18,TMAX,-19
CA006119500,2014-01-18,TMIN,-76
CA006116132,2007-03-24,TMIN,-15
CA006116132,2007-03-24,TMAX,95
CA006128206,2006-08-25,TMIN,150
CA006111467,2007-05-22,TMIN,60
CA006119500,2012-01-21,TMIN,-148
CA006119500,2012-06-12,TMIN,99
CA006116679,2012-01-21,TMIN,-155
CA006119500,2010-08-11,TMIN,188
CA006114979,2014-07-15,TMAX,205
CA006119500,2014-05-18,TMIN,26
CA006116132,2007-07-23,TMIN,125
CA006116132,2007-07-23,TMAX,270
CA006111467,2007-03-25,TMAX,120
CA006111467,2006-05-23,TMIN,10
CA006111467,2006-05-23,TMAX,160
CA006114979,2013-04-30,TMIN,105
CA006111467,2011-10-12,TMAX,190
CA006111467,2013-08-23,TMAX,230
CA006147229,2006-07-08,TMAX,265
CA006111467,2007-03-25,TMIN,-20
CA006114979,2013-04-30,TMAX,195
CA006111467,2013-08-23,TMIN,90
CA006147229,2006-07-08,TMIN,150
CA006111467,2009-09-14,TMAX,220
CA006127890,2008-07-25,TMAX,275
CA006114979,2014-07-07,TMIN,185
CA006114979,2014-07-15,TMIN,140
CA006119500,2014-05-18,TMAX,163
CA006116132,2005-03-13,TMIN,-90
CA006111467,2006-01-26,TMIN,-160
CA006119500,2010-08-11,TMAX,261
CA006119274,2006-04-02,TMIN,-20
CA006114979,2012-04-13,TMIN,-60
CA006114979,2012-04-13,TMAX,135
CA006119500,2010-11-29,TMIN,-25
CA006114979,2005-08-28,TMAX,270
CA006119500,2010-11-29,TMAX,60
CA006111467,2006-01-26,TMAX,-45
CA006116679,2012-10-16,TMAX,95
CA006116679,2012-10-16,TMIN,-5
CA006114979,2005-08-28,TMIN,165
CA006116679,2005-11-16,TMIN,0
CA006111467,2011-10-12,TMIN,130
CA006116132,2005-02-22,TMAX,0
CA006116132,2005-02-22,TMIN,-60
CA006127890,2008-07-25,TMIN,140
CA006119500,2013-08-21,TMIN,187
CA006111467,2009-09-14,TMIN,100
CA006147229,2006-05-01,TMAX,200
CA006128206,2006-12-02,TMAX,10
CA006116679,2011-01-18,TMIN,-120
CA006111467,2007-07-23,TMAX,275
CA006111467,2006-11-29,TMIN,85
CA006127890,2010-08-21,TMIN,180
CA006116679,2011-01-18,TMAX,5
CA006127890,2010-08-21,TMAX,255
CA006111467,2006-11-29,TMAX,160
CA006147229,2006-01-09,TMIN,-30
CA006147229,2006-01-09,TMAX,5
CA006119500,2010-08-22,TMAX,202
CA006114979,2015-05-08,TMIN,135
CA006119500,2007-09-30,TMAX,228
CA006114979,2015-05-08,TMAX,295
CA006127890,2010-03-29,TMAX,50
CA006127890,2010-03-29,TMIN,20
CA006116679,2012-01-21,TMAX,-55
CA006128206,2006-12-02,TMIN,-20
CA006114979,2014-07-07,TMAX,255
CA006111467,2007-07-23,TMIN,90
CA006147229,2006-11-04,TMIN,-35
CA006111467,2011-06-24,TMIN,155
CA006116132,2007-07-25,TMAX,255
CA006119500,2006-03-21,TMIN,-69
CA006114979,2009-11-21,TMAX,75
CA006111467,2005-10-25,TMIN,20
CA006114979,2009-11-21,TMIN,20
CA006111467,2012-09-09,TMIN,50
CA006111467,2005-10-25,TMAX,70
CA006111467,2011-06-24,TMAX,190
CA006114979,2010-12-28,TMAX,-25
CA006111467,2012-09-09,TMAX,190
CA006114979,2010-12-28,TMIN,-55
CA006147229,2006-05-01,TMIN,90
CA006116132,2006-11-29,TMIN,90
CA006119500,2009-02-19,TMAX,-21
CA006116132,2006-11-29,TMAX,160
CA006119500,2009-02-19,TMIN,-119
CA006147229,2006-11-04,TMAX,40
CA006119500,2006-11-29,TMAX,159
CA006111467,2013-05-02,TMIN,115
CA006127890,2006-07-11,TMIN,150
CA006127890,2007-09-13,TMAX,215
CA006111467,2005-01-13,TMIN,15
CA006119500,2011-11-25,TMAX,125
CA006119500,2010-02-28,TMIN,-5
CA006119500,2010-02-28,TMAX,17
CA006111467,2012-01-21,TMAX,-15
CA006127890,2006-04-23,TMAX,110
CA006119500,2010-08-22,TMIN,183
CA006111467,2008-04-29,TMAX,50
CA006111467,2008-04-29,TMIN,-40
CA006111467,2013-07-13,TMAX,295
CA006111467,2013-07-13,TMIN,120
CA006111467,2012-01-21,TMIN,-105
CA006111467,2011-05-28,TMIN,120
CA006128206,2006-01-19,TMAX,50
CA006111467,2011-05-28,TMAX,180
CA006119500,2010-03-12,TMIN,36
CA006119500,2011-11-25,TMIN,53
CA006116679,2006-11-29,TMIN,40
CA006147229,2005-02-12,TMIN,-50
CA006114979,2011-03-03,TMIN,-185
CA006119500,2012-10-16,TMAX,100
CA006119500,2012-10-16,TMIN,25
CA006114979,2015-08-07,TMIN,75
CA006114979,2011-03-03,TMAX,-20
CA006147229,2005-02-12,TMAX,20
CA006127890,2010-02-12,TMAX,-20
CA006127890,2010-02-12,TMIN,-90
CA006119500,2006-02-27,TMIN,-188
CA006119500,2006-03-03,TMAX,-41
CA006116132,2007-03-05,TMIN,-80
CA006116679,2005-11-16,TMAX,40
CA006116132,2007-03-05,TMAX,-65
CA006127890,2007-09-13,TMIN,85
CA006127890,2006-04-23,TMIN,80
CA006114979,2013-02-26,TMAX,40
CA006114979,2013-02-26,TMIN,-30
CA006119500,2006-03-03,TMIN,-106
CA006119500,2006-02-27,TMAX,-49
CA006114979,2015-08-07,TMAX,245
CA006116679,2006-11-29,TMAX,140
CA006114979,2006-02-07,TMAX,-55
CA006119500,2013-01-12,TMAX,128
CA006119500,2011-06-24,TMIN,132
CA006119500,2014-04-13,TMAX,111
CA006114979,2007-08-20,TMIN,55
CA006111467,2005-01-13,TMAX,135
CA006119500,2013-01-26,TMAX,-33
CA006119500,2013-01-26,TMIN,-155
CA006114979,2006-01-15,TMAX,-75
CA006111467,2013-09-07,TMAX,210
CA006111467,2013-09-07,TMIN,110
CA006127890,2009-07-27,TMAX,255
CA006119500,2014-04-13,TMIN,26
CA006127890,2009-07-27,TMIN,145
CA006114979,2007-08-20,TMAX,190
CA006119500,2007-07-23,TMIN,105
CA006116679,2013-08-21,TMIN,155
CA006114979,2015-10-25,TMAX,85
CA006114979,2006-12-18,TMIN,-20
CA006119500,2010-03-12,TMAX,82
CA006114979,2006-01-15,TMIN,-130
CA006116132,2006-02-18,TMIN,-160
CA006128206,2006-01-19,TMIN,-50
CA006114979,2008-04-18,TMIN,55
CA006114979,2008-04-18,TMAX,250
CA006119500,2007-08-29,TMAX,265
CA006119500,2007-08-29,TMIN,166
CA006119500,2013-01-12,TMIN,63
CA006119274,2005-02-25,TMAX,-35
CA006114979,2006-02-07,TMIN,-105
CA006114979,2006-12-18,TMAX,15
CA006119274,2005-02-25,TMIN,-140
CA006114979,2006-12-28,TMIN,-35
CA006128206,2005-05-24,TMAX,185
CA006114979,2006-12-28,TMAX,20
CA006128206,2006-09-04,TMAX,210
CA006128206,2006-09-04,TMIN,120
CA006119500,2012-06-13,TMAX,177
CA006128206,2005-05-24,TMIN,70
CA006119500,2012-06-13,TMIN,66
CA006111467,2011-04-08,TMAX,120
CA006127890,2010-03-25,TMAX,30
CA006127890,2010-03-25,TMIN,-20
CA006114979,2009-04-23,TMIN,0
CA006116679,2013-07-22,TMIN,100
CA006119500,2013-10-22,TMIN,16
CA006111467,2007-09-02,TMIN,100
CA006111467,2007-02-01,TMIN,-110
CA006111467,2007-09-02,TMAX,260
CA006119500,2007-11-24,TMAX,28
CA006119500,2007-11-24,TMIN,-44
CA006114979,2011-08-10,TMAX,195
CA006114979,2011-08-10,TMIN,135
CA006111467,2011-11-25,TMIN,35
CA006116679,2013-07-22,TMAX,250
CA006128206,2005-12-02,TMAX,-35
CA006114979,2009-04-23,TMAX,85
CA006116679,2005-10-14,TMAX,180
CA006127890,2005-10-18,TMAX,140
CA006116679,2005-10-14,TMIN,100
CA006119500,2013-10-22,TMAX,84
CA006127890,2005-10-18,TMIN,100
CA006116679,2006-04-15,TMIN,30
CA006111467,2012-07-02,TMIN,100
CA006111467,2013-02-11,TMAX,40
CA006127890,2006-07-11,TMAX,235
CA006111467,2006-05-16,TMIN,85
CA006127890,2008-11-19,TMIN,-70
CA006119500,2013-05-07,TMAX,228
CA006127890,2008-09-13,TMAX,275
CA006147229,2005-06-17,TMAX,175
CA006127890,2009-04-27,TMIN,85
CA006127890,2009-04-27,TMAX,275
CA006111467,2007-02-01,TMAX,-40
CA006116679,2005-03-01,TMIN,-70
CA006147229,2005-06-17,TMIN,105
CA006119500,2014-09-25,TMIN,93
CA006116679,2005-03-01,TMAX,-45
CA006119500,2014-09-25,TMAX,218
CA006111467,2012-07-02,TMAX,290
CA006127890,2008-11-19,TMAX,-20
CA006114979,2013-11-06,TMAX,115
CA006114979,2009-03-16,TMAX,120
CA006119500,2011-10-12,TMIN,104
CA006111467,2011-11-25,TMAX,160
CA006114979,2015-09-30,TMIN,80
CA006114979,2015-09-30,TMAX,135
CA006116132,2006-09-28,TMIN,90
CA006114979,2015-10-25,TMIN,50
CA006128206,2011-03-23,TMAX,-20
CA006119500,2012-09-09,TMIN,82
CA006114979,2006-04-11,TMAX,190
CA006111467,2007-03-24,TMIN,-15
CA006119500,2012-09-09,TMAX,186
CA006119500,2014-02-12,TMAX,-85
CA006119500,2014-02-12,TMIN,-196
CA006111467,2007-03-24,TMAX,80
CA006127890,2006-01-21,TMAX,5
CA006116132,2007-05-22,TMAX,200
CA006116132,2007-05-22,TMIN,60
CA006114979,2006-09-27,TMIN,55
CA006114979,2006-09-27,TMAX,225
CA006119500,2009-12-14,TMAX,14
CA006119500,2009-12-14,TMIN,-20
CA006114979,2007-02-20,TMIN,-65
CA006114979,2006-04-11,TMIN,5
CA006114979,2012-11-12,TMIN,35
CA006114979,2012-11-12,TMAX,155
CA006128206,2011-03-23,TMIN,-70
CA006127890,2007-05-19,TMIN,30
CA006119500,2005-07-20,TMIN,98
CA006147229,2005-12-05,TMIN,-85
CA006127890,2008-09-13,TMIN,150
CA006119500,2011-10-12,TMAX,196
CA006111467,2009-08-18,TMIN,215
CA006114979,2010-08-03,TMAX,290
CA006116679,2006-09-29,TMIN,25
CA006111467,2006-05-16,TMAX,160
CA006116679,2006-09-29,TMAX,85
CA006114979,2010-08-03,TMIN,185
CA006114979,2007-02-20,TMAX,10
CA006127890,2007-05-19,TMAX,180
CA006116132,2006-09-28,TMAX,110
CA006127890,2006-01-21,TMIN,-10
CA006119500,2005-07-20,TMAX,283
CA006114979,2011-12-02,TMIN,-25
CA006111467,2009-08-18,TMAX,260
CA006114979,2010-10-30,TMAX,100
CA006128206,2006-09-27,TMIN,75
CA006128206,2006-09-27,TMAX,220
CA006127890,2005-08-13,TMIN,165
CA006116132,2007-04-26,TMAX,125
CA006116132,2007-04-26,TMIN,20
CA006114979,2008-12-10,TMAX,-50
CA006116132,2006-08-01,TMAX,335
CA006119500,2012-10-15,TMIN,36
CA006114979,2008-12-10,TMIN,-110
CA006114979,2014-04-21,TMAX,220
CA006114979,2015-10-31,TMAX,85
CA006119500,2010-08-06,TMAX,202
CA006114979,2015-10-31,TMIN,-25
CA006114979,2010-11-01,TMAX,65
CA006114979,2005-04-13,TMIN,-45
CA006114979,2005-04-13,TMAX,120
CA006114979,2010-11-01,TMIN,-20
CA006111467,2009-07-25,TMAX,220
CA006127890,2006-06-29,TMIN,125
CA006111467,2009-07-25,TMIN,160
CA006119500,2011-01-18,TMAX,9
CA006111467,2011-06-28,TMAX,240
CA006119500,2007-11-07,TMAX,9
CA006114979,2014-04-21,TMIN,70
CA006111467,2011-06-28,TMIN,175
CA006116132,2007-09-23,TMAX,240
CA006114979,2012-03-14,TMIN,-40
CA006114979,2012-03-14,TMAX,170
CA006116132,2007-09-23,TMIN,85
CA006114979,2011-11-25,TMIN,25
CA006119274,2005-12-29,TMIN,-25
CA006116679,2005-09-19,TMAX,230
CA006114979,2011-11-25,TMAX,150
CA006128206,2006-12-31,TMAX,90
CA006128206,2006-12-31,TMIN,-50
CA006119500,2011-01-18,TMIN,-97
CA006147229,2006-07-31,TMIN,190
CA006147229,2006-07-31,TMAX,320
CA006127890,2005-08-13,TMAX,255
CA006119500,2007-11-07,TMIN,-8
CA006111467,2006-07-24,TMIN,100
CA006127890,2006-06-29,TMAX,205
CA006114979,2009-10-08,TMIN,35
CA006114979,2009-10-08,TMAX,165
CA006127890,2007-12-03,TMAX,-20
CA006127890,2007-12-03,TMIN,-35
CA006119500,2006-08-25,TMIN,148
CA006119274,2005-01-17,TMIN,-170
CA006119274,2005-01-17,TMAX,-120
CA006111467,2008-05-15,TMAX,140
CA006116679,2005-03-17,TMIN,-60
CA006116679,2012-03-31,TMIN,-40
CA006116679,2012-03-31,TMAX,80
CA006119274,2005-07-06,TMIN,150
CA006119500,2013-03-06,TMAX,36
CA006114979,2008-02-09,TMIN,-40
CA006119274,2006-05-09,TMIN,85
CA006119274,2005-07-06,TMAX,225
CA006119274,2006-05-09,TMAX,235
CA006111467,2008-05-15,TMIN,0
CA006114979,2013-08-29,TMIN,135
CA006119500,2013-04-10,TMIN,6
CA006116679,2005-03-17,TMAX,-15
CA006114979,2013-08-29,TMAX,305
CA006111467,2006-11-06,TMAX,150
CA006111467,2006-11-06,TMIN,-10
CA006119500,2012-10-15,TMAX,166
CA006114979,2008-11-09,TMIN,5
CA006114979,2011-11-27,TMIN,45
CA006111467,2006-07-24,TMAX,275
CA006116132,2006-02-11,TMIN,-130
CA006119500,2006-08-25,TMAX,176
CA006114979,2008-11-09,TMAX,30
CA006111467,2008-02-08,TMIN,-80
CA006116132,2006-02-11,TMAX,-45
CA006127890,2008-08-04,TMIN,130
CA006127890,2008-08-04,TMAX,275
CA006114979,2013-09-12,TMIN,165
CA006119500,2013-04-10,TMAX,42
CA006111467,2008-02-08,TMAX,-5
CA006119500,2009-08-08,TMAX,230
CA006114979,2013-09-12,TMAX,205
CA006116679,2005-09-19,TMIN,80
CA006114979,2006-03-24,TMIN,-30
CA006116132,2007-06-08,TMIN,150
CA006127890,2010-06-16,TMIN,120
CA006127890,2010-06-16,TMAX,195
CA006116679,2006-03-03,TMIN,-150
CA006119274,2005-09-26,TMAX,170
CA006119500,2013-05-02,TMAX,253
CA006119500,2007-06-11,TMAX,253
CA006114979,2009-12-14,TMAX,10
CA006116132,2007-06-08,TMAX,285
CA006119500,2007-06-11,TMIN,79
CA006111467,2012-02-22,TMIN,-5
CA006114979,2014-02-27,TMAX,-145
CA006119500,2013-05-02,TMIN,92
CA006111467,2005-09-23,TMIN,95
CA006111467,2009-03-25,TMIN,15
CA006111467,2009-03-25,TMAX,95
CA006127890,2005-11-01,TMAX,115
CA006114979,2012-07-25,TMAX,280
CA006111467,2005-09-23,TMAX,160
CA006114979,2012-07-25,TMIN,80
CA006116679,2013-10-22,TMAX,50
CA006116132,2006-04-09,TMAX,70
CA006119500,2008-09-25,TMIN,93
CA006111467,2007-10-25,TMIN,20
CA006111467,2013-04-08,TMIN,0
CA006119500,2014-03-10,TMAX,59
CA006111467,2013-04-08,TMAX,110
CA006114979,2014-12-21,TMIN,-65
CA006127890,2006-03-07,TMIN,-140
CA006127890,2006-03-07,TMAX,15
CA006114979,2014-02-27,TMIN,-165
CA006119500,2010-05-25,TMIN,140
CA006147229,2006-02-25,TMAX,-20
CA006119500,2010-05-25,TMAX,267
CA006114979,2014-12-21,TMAX,-15
CA006111467,2009-06-25,TMAX,280
CA006111467,2012-02-22,TMAX,40
CA006116679,2006-03-03,TMAX,-65
CA006116679,2013-10-22,TMIN,5
CA006116679,2013-09-12,TMAX,200
CA006127890,2005-11-01,TMIN,90
CA006114979,2009-12-14,TMIN,-30
CA006116132,2006-04-24,TMIN,45
CA006127890,2010-06-18,TMAX,285
CA006127890,2010-06-18,TMIN,115
CA006119500,2010-07-03,TMIN,142
CA006127890,2005-06-30,TMAX,315
CA006127890,2005-06-30,TMIN,175
CA006116132,2005-05-04,TMAX,105
CA006111467,2005-02-22,TMAX,0
CA006111467,2007-04-26,TMAX,120
CA006111467,2005-02-22,TMIN,-30
CA006116132,2005-05-04,TMIN,15
CA006119500,2013-08-23,TMAX,216
CA006119500,2013-08-23,TMIN,99
CA006116679,2006-07-27,TMAX,265
CA006116679,2006-07-27,TMIN,190
CA006111467,2007-04-26,TMIN,10
CA006116679,2013-09-12,TMIN,150
CA006116132,2006-04-24,TMAX,120
CA006111467,2008-08-27,TMAX,260
CA006111467,2007-06-08,TMAX,300
CA006119500,2010-07-03,TMAX,267
CA006147229,2006-02-25,TMIN,-80
